unique_id,full_name,electoral_district,category_declaration,income_category,income_description,income_value,income_value_clean,taxes_value,,property_category,property_description,property_location,property_date,property_legal,deposits_description,deposits_value,deposits_value_clean,other_financial_category,other_financial_description,other_financial_euros,other_financial_clean,vehicles_date,vehicles_description,other_nocat_description,other_nocat_value,debt_institution,debt_date,debt_amount,debt_amount_remain,debt_other,comments
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,MURCIA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",SECRETARIA GENERAL ADJUNTA GRUPO PARLAMENTARIO POPULAR,10023.23,10023.23,,,,,,,,,,,,,,,,,,,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,rentas,OTRAS rentas o percepciones de cualquier clase,RENTA ARRENDAMIENTO,11000,11000,,,,,,,,,,,,,,,,,,,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,cantidad pagada por irpf,,,,,24258.46,,,,,,,,,,,,,,,,,,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,ILLES BALEARS,23/12/2004,PLENO DOMINIO,,,,,,,,,,,,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,REGiO?N DE  MURCIA,9/1/2018,PLENO DOMINIO,,,,,,,,,,,,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,depositos,,,,,,,,,,,,CUENTA CORRIENTE,"8,170.00 €",8170.00,,,,,,,,,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,vehículos,,,,,,,,,,,,,,,,,,,20/12/2023,VEHÍCULO VOlKSWAGEN TIGUAN,,,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,otros,,,,,,,,,,,,,,,,,,,,,PLAN UNIVERSAL ABOGACi?A (Saldo acumulado diciembre 2018),296788,,,,,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRÉSTAMO BANKIA (liquidado impuestos Hacienda IIles Balears),38344,"115,000.00",64036.24,,
Isabelmaríaborregocortés,ISABEL MARi?A BORREGO CORTE?S,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRÉSTAMO Familiar - de préstamo abierto CAIXA (liquidado impuestos Hacienda R. Murcia),43096,"180,000.00",174409.92,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,MURCIA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",SUELDO,21205,21205,,,,,,,,,,,,,,,,,,,,,,,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,,cantidad pagada por irpf,,,,,530.92,,,,,,,,,,,,,,,,,,,,,,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,,depositos,,,,,,,,,,,,BMN,"6,456.00 €",6456.00,,,,,,,,,,,,,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,,vehículos,,,,,,,,,,,,,,,,,,,1/12/2017,BMW520,,,,,,,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,,vehículos,,,,,,,,,,,,,,,,,,,1/3/2018,MOTOCICLETA HONDA GOlD WING 1800Gl,,,,,,,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,,deudas,,,,,,,,,,,,,,,,,,,,,,,PERSONAL BANCO SANTANDER,42920,"7,722.00",4652.00,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,,deudas,,,,,,,,,,,,,,,,,,,,,,,PERSONAL BMN AUTO,43090,"15,000.00",11465.00,,
Luisgestosodemiguel,LUIS GESTOSO DE MIGUEL,,deudas,,,,,,,,,,,,,,,,,,,,,,,PERSONAL CETELEM,,"10,000.00",8530.00,,
Juanluispedreñomolina,Juan Luis Pedren?o Molina,MURCIA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Catedrático de Universidad,83711.81,83711.81,,,,,,,,,,,,,,,,,,,,,,,,
Juanluispedreñomolina,Juan Luis Pedren?o Molina,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Diputado Asamblea Regional,14333.24,14333.24,,,,,,,,,,,,,,,,,,,,,,,,
Juanluispedreñomolina,Juan Luis Pedren?o Molina,,cantidad pagada por irpf,,,,,30971.82,,,,,,,,,,,,,,,,,,,,,,,
Juanluispedreñomolina,Juan Luis Pedren?o Molina,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Piso,Murcia,27/6/2007,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Juanluispedreñomolina,Juan Luis Pedren?o Molina,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Piso,Murcia,9/4/2010,Pleno Dominio Compraventa,,,,,,,,,,,,,,,,,
Juanluispedreñomolina,Juan Luis Pedren?o Molina,,depositos,,,,,,,,,,,,DEPÓSITOs en cuentas de ahorro,"16,643.00 €",16643.00,,,,,,,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,Ávila,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Rendimientos Neto del Trabajo,85463,85463,,,,,,,,,,,,,,,,,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,cantidad pagada por irpf,,,,,27015.89,,,,,,,,,,,,,,,,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,vivienda,Avila,10/7/2003,ganancial,,,,,,,,,,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,trastero,Avlla,10/7/2005,ganancial,,,,,,,,,,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,s ol a r,Hoyos del Espino. Avila.,14/6/2007,ganancial,,,,,,,,,,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,depositos,,,,,,,,,,,,cuenta corriente y depósito vivienda.,"73,925.00 €",73925.00,,,,,,,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,vehículos,,,,,,,,,,,,,,,,,,,25/11/2003,automóvil VOlVO V70,,,,,,,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,deudas,,,,,,,,,,,,,,,,,,,,,,,HIPOTECA VIVIENDA,37812,"214,300.00",51563.00,,
Aliciagarcíarodríguez,Alicia Garci?a Rodri?guez,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRÉSTAMO HIPOTECARIO,43858,"2,410,000.00",,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,castellón,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",NOMINA YOURSZENE SL,20192.28,20192.28,,,,,,,,,,,,,,,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",RETRIBUCIÓN CONSEJO ADMINISTRACiO?N YOURSZENE SL,384.61,384.61,,,,,,,,,,,,,,,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,cantidad pagada por irpf,,,,,1410.22,,,,,,,,,,,,,,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA,castellón,19/11/2009,PLENO DOMINIO COMPRAVENTA 50% DECLARANTE,,,,,,,,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,TRASTERO,castellón,4/7/2013,PLENO DOMINIO COMPRAVENTA 50% DECLARANTE,,,,,,,,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,depositos,,,,,,,,,,,,"DEPÓSITOS EN CUENTAS CORRIENTES O DE AHORRO, CUENTAS FINANCIERAS Y ","10,343.40 €",10343.40,,,,,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",570 PARTICIPACIONES EN SOCIEDAD MERCANTIL YOURSZENE SL 570,570,570.00,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",MICROCRÉDITO PSOE,1000,1000.00,,,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,vehículos,,,,,,,,,,,,,,,,,,,2015,VEHICULO MARCA NISSAN MODELO QASHQAI,,,,,,,,
Germánrenaumartínez,GERMA RENAU MARTINEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRÉSTAMO HIPOTECARIO BANCO SABADELL,40136,"180,000.00",129236.77,,
Susanarosmartínez,SUSANA ROS MARTINEZ,castellón,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",NÓMINA Ayuntamiento de Castellón,39253.63,39253.63,,,,,,,,,,,,,,,,,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,rentas,OTRAS rentas o percepciones de cualquier clase,Participación conferencia,200,200,,,,,,,,,,,,,,,,,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,cantidad pagada por irpf,,,,,7574.00,,,,,,,,,,,,,,,,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Vivienda,castellón,27/12/2001,Gananciales,,,,,,,,,,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,depositos,,,,,,,,,,,,3 cuentas corrientes en diferentes entidades bancarias,"140,903.51 €",140903.51,,,,,,,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",Microcre?dito al PSOE,10000,10000.00,,,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,vehículos,,,,,,,,,,,,,,,,,,,2014,Vehfculo Land Rover,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,vehículos,,,,,,,,,,,,,,,,,,,2018,Motocicleta Harley,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,vehículos,,,,,,,,,,,,,,,,,,,2018,Vehfculo Seat Ibiza,,,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,otros,,,,,,,,,,,,,,,,,,,,,Planes de pensiones,952534,,,,,,
Susanarosmartínez,SUSANA ROS MARTINEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,Vivienda-Banco Sabadell,37245,"102,172.06",14227.78,,
Joniñarritugarcía,Jon ln?arntu Garci?a,Gipuzkoa,cantidad pagada por irpf,,,,,12627.00,,,,,,,,,,,,,,,,,,,,,,,
Joniñarritugarcía,Jon ln?arntu Garci?a,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Vivienda unifamiliar,Nouvelle-Aquitaine  (Francia),21/7/2015,Pleno dominio Compraventa,,,,,,,,,,,,,,,,,
Joniñarritugarcía,Jon ln?arntu Garci?a,,depositos,,,,,,,,,,,,Cuenta Corriente,"60,000.00 €",60000.00,,,,,,,,,,,,,,
Joniñarritugarcía,Jon ln?arntu Garci?a,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",20 841 participaciones en Alaitza S.L.,25150,25150.00,,,,,,,,,,
Joniñarritugarcía,Jon ln?arntu Garci?a,,vehículos,,,,,,,,,,,,,,,,,,,1/5/2016,Citroen C-5,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,GRANADA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",RENDIMIENTOS DEL TRABAJO,121728.43,121728.43,,,,,,,,,,,,,,,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,rentas,OTRAS rentas o percepciones de cualquier clase,INGRESO ARRENDAMIENTO VIVIENDA,12100,12100,,,,,,,,,,,,,,,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,rentas,OTRAS rentas o percepciones de cualquier clase,GANANCIA PATRIMONIAL DERIVADA DE TRANSMISION DE DERECHOS DE SUSCRIPCiO?N,0.45,0.45,,,,,,,,,,,,,,,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,rentas,OTRAS rentas o percepciones de cualquier clase,GANANCIA PATRIMONIAL DERIVADA DE TRANSMISiO?N DE PARTICIPACIONES SOCIALES,61463,61463,,,,,,,,,,,,,,,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,cantidad pagada por irpf,,,,,17533.12,,,,,,,,,,,,,,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA DUPLEX y PLAZA DE AP ARCAMIENTO,EL CAMPELLO (ALICANTE),19/10/2000,NUDA PROPIEDAD COMPRAVENTA,,,,,,,,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,depositos,,,,,,,,,,,,CUENTAS CORRIENTES,"98,000.00 €",98000.00,,,,,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",114 ACCIONES IBERDROlA,746.7,746.70,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",PLAN DE PENSIONES,2600,2600.00,,,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,vehículos,,,,,,,,,,,,,,,,,,,13/9/2013,VEHi?CULO TURISMO PORSCHE PANAMERA,,,,,,,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRESTAMO HIPOTECARIO BANKIA,36818,"113,000.00",73000.00,,
Macarenaolonachoclán,MACAR N OLONA CHOCLA?N,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRESTAMO HIPOTECARIO BANKIA,,"80,000.00",60000.00,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,SANTA CRUZ DE TENERIFE,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",GRUPO PARTIDO POPULAR CABIDO DE TENERIFE,40551.62,40551.62,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",CABILDO INSULAR DE TENERIFE,11207,11207,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación","INSTITUCION FERIAL DE TENERIFE, S.A. ",807.66,807.66,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación","AUDITORIO DE TENERIFE, S.A., SPET TURISMO DE TENERIFE, S.A., ORGANISMO AUTÓNOMO MUSEOS Y CENTROS DE SANTA CRUZ DE TENERIFE ",1050.82,1050.82,,,,,,,,,,,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,cantidad pagada por irpf,,,,,12315.11,,,,,,,,,,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA,SANTA CRUZ DE TENERIFE,29/1/2007,50% DOMINIO COMPRAVENTA,,,,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,depositos,,,,,,,,,,,,CUENTA CORRIENTE,"11,037.04 €",11037.04,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,depositos,,,,,,,,,,,,CUENTA AHORRO,"13,966.27 €",13966.27,,,,,,,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,vehículos,,,,,,,,,,,,,,,,,,,28/4/2017,VOLKSWAGEN TIGUAN,,,,,,,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRÉSTAMO HIPOTECARIO LA CAIXA,39111,"350,000.00",229758.37,,
Sebastiánjesúsledesmamartín,SEBASTIA?N JESU?S LEDESMA MARTi?N,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRÉSTAMO PERSONAL,42853,"24,000.00",18000.00,,
Diegogagobugarín,DIEGO JOSE? GAGO BUGARi?N,pontevedra,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",CONCEJAL AYUNTAMIENTO DE VIGO,2351.68,2351.68,,,,,,,,,,,,,,,,,,,,,,,,
Diegogagobugarín,DIEGO JOSE? GAGO BUGARi?N,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación","PARTIDO POPULAR (indemnización por alojamiento, desplazamiento y manutención como Presidente de Nuevas Generaciones de España) (TRAMITADA BAJA EL 10105/72019) ",1245.55,1245.55,,,,,,,,,,,,,,,,,,,,,,,,
Diegogagobugarín,DIEGO JOSE? GAGO BUGARi?N,,cantidad pagada por irpf,,,,,15293.19,,,,,,,,,,,,,,,,,,,,,,,
Diegogagobugarín,DIEGO JOSE? GAGO BUGARi?N,,depositos,,,,,,,,,,,,CUENTAS CORRIENTES,"23,279.00 €",23279.00,,,,,,,,,,,,,,
Diegogagobugarín,DIEGO JOSE? GAGO BUGARi?N,,vehículos,,,,,,,,,,,,,,,,,,,28/12/2016,VOLKSWAGEN PASSAT VARIANT 2.0 TDI,,,,,,,,
Diegogagobugarín,DIEGO JOSE? GAGO BUGARi?N,,vehículos,,,,,,,,,,,,,,,,,,,23/3/2016,SUZUKI BURGMAN 200,,,,,,,,
Diegogagobugarín,DIEGO JOSE? GAGO BUGARi?N,,deudas,,,,,,,,,,,,,,,,,,,,,,,HIPOTECA POR REFORMA (50%),43605,"85,000.00",36251.06,,
Miguelangelgutierrezvivas,MIGUEL ANGEL GUTIERREZ VIVAS,MADRID,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",RENDIMIENTO CUENTA CORRIENTE LA CAIXA,10,10,,,,,,,,,,,,,,,,,,,,,,,,
Miguelangelgutierrezvivas,MIGUEL ANGEL GUTIERREZ VIVAS,,cantidad pagada por irpf,,,,,24154.91,,,,,,,,,,,,,,,,,,,,,,,
Miguelangelgutierrezvivas,MIGUEL ANGEL GUTIERREZ VIVAS,,depositos,,,,,,,,,,,,SALDO MEDIO CUENTA CORRIENTE LA CAIXA,"3,000.00 €",3000.00,,,,,,,,,,,,,,
Miguelangelgutierrezvivas,MIGUEL ANGEL GUTIERREZ VIVAS,,vehículos,,,,,,,,,,,,,,,,,,,2005,MOTO VESPA 125 CC SPORT,,,,,,,,
Miguelangelgutierrezvivas,MIGUEL ANGEL GUTIERREZ VIVAS,,deudas,,,,,,,,,,,,,,,,,,,,,,,,,,,PENSION POR ALIMENTOS SEGÚN ACUERDO JUDICIAL DE 4800 AÑO CONTRATO DE ALQUILER 18000 AÑO,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,MADRID,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",SALARIOS,145858,145858,,,,,,,,,,,,,,,,,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,rentas,"Dividendos y participación en beneficios de sociedades, comunidades o entidades de cualquier clase ",Dividendos,59,59,,,,,,,,,,,,,,,,,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,cantidad pagada por irpf,,,,,44492.00,,,,,,,,,,,,,,,,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,vivienda con plazas de garaje,Madrid,1/9/1996,50% PROPIEDAD COMPRAVENTA,,,,,,,,,,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,depositos,,,,,,,,,,,,saldo cuentas corrientes 15/7/2020,"27,250.00 €",27250.00,,,,,,,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",acciones cotizadas (15/7/2020),512,512.00,,,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,vehículos,,,,,,,,,,,,,,,,,,,2012,WV JETTA,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,vehículos,,,,,,,,,,,,,,,,,,,2011,NISSAN QASHQAI,,,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,otros,,,,,,,,,,,,,,,,,,,,,fondos de inversión (saldo a 15/7/2020),21362,,,,,,
Gabrielelorriagapisarik,GABRIEL ELORRIAGA PISARIK,,otros,,,,,,,,,,,,,,,,,,,,,plan de pensiones,44933,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,MURCIA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",CONCEJAL LIBERADO AYUNTAMIENTO DE IORCA,47614.19,47614.19,,,,,,,,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",DIPUTADA LEGISLATURA XIII,PUBLICADA EN LA WEB DE LA CÁMARA DEL CONGRESO,0,,,,,,,,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,rentas,OTRAS rentas o percepciones de cualquier clase,ARRENDAMIENTO BIENES INMUEBLES,1800,1800,,,,,,,,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,cantidad pagada por irpf,,,,,10777.91,,,,,,,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,URBANO/VIVIENDA,LORCA,23/6/1905,50% DE LA PROPIEDAD COMPRAVENTA,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,URBANO/VIVIENDA,LORCA,27/6/1905,50% DE LA PROPIEDAD COMPRAVENTA,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,URBANO/VIVIENDA,LORCA,24/6/1905,NUDA PROPIEDAD 50%,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,URBANO/VIVIENDA,AGUILAS,11/7/1905,50% DE LA PROPIEDAD,,,,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,depositos,,,,,,,,,,,,CUENTAS CORRIENTES,3200,3200.00,,,,,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ","51 % DE PARTICIPACiÓN EN ""SOLLENTE, S.L."" '2 DADA DE BAJA EN HACIENDA EL 31 DE DICIEMBRE DE 2015 ",N/D,N/D,,,,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,otros,,,,,,,,,,,,,,,,,,,,,PLAN DE PREVISiÓN SOCIAL EMPRESARIAL CORTES GENERALES. SUSPENDIDAS APORTACIONES EN 2008,,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,otros,,,,,,,,,,,,,,,,,,,,,MICROCREDITO A PSOED,20000,,,,,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,deudas,,,,,,,,,,,,,,,,,,,,,,,50% PRESTAMO HIPOTECARIO,37998,"81,000.00",35152.87,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,deudas,,,,,,,,,,,,,,,,,,,,,,,50% PRESTAMO HIPOTECARIO,38628,"113,000.00",67152.87,,
Marisolsánchezjódar,MARIA SOLEDAD SANCHEZ JODAR,,deudas,,,,,,,,,,,,,,,,,,,,,,,50% PRESTAMO HIPOTECARIO,43553,"71,000.00",69984.58,,
GerardÁlvarezIGarcía,GERARD ÁLVAREZ I GARCÍA,BARCELONA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Sueldo como trabajador en la administración pública,18107.5,18107.5,,,,,,,,,,,,,,,,,,,,,,,,
GerardÁlvarezIGarcía,GERARD ÁLVAREZ I GARCÍA,,cantidad pagada por irpf,,,,,1517.32,,,,,,,,,,,,,,,,,,,,,,,
